,HHID,PN,value
0,000003,010,0.7524251673471104
1,000003,020,0.7524251673471104
2,010001,010,0.7524251673471104
3,010003,030,0.7524251673471104
4,010004,010,0.7524251673471104
5,010004,040,0.7524251673471104
6,010013,010,0.7524251673471104
7,010013,040,0.7524251673471104
8,010038,010,0.7524251673471104
9,010038,040,0.7524251673471104
10,010050,010,0.7524251673471104
11,010059,020,0.7524251673471104
12,010059,030,0.7524251673471104
13,010075,020,-1.4709242354750933
14,010083,010,0.7524251673471104
15,010083,020,-0.8356815489544637
16,010097,040,-1.4709242354750933
17,010109,030,0.7524251673471104
18,010147,010,0.7524251673471104
19,010196,010,0.7524251673471104
20,010206,010,-1.4709242354750933
21,010210,010,-1.4709242354750933
22,010210,020,-0.5180602056941488
23,010225,010,0.7524251673471104
24,010299,010,-1.4709242354750933
25,010299,011,0.7524251673471104
26,010299,012,0.7524251673471104
27,010372,010,-0.8356815489544637
28,010394,010,-0.8356815489544637
29,010394,040,-1.4709242354750933
30,010395,010,-1.4709242354750933
31,010395,020,-1.4709242354750933
32,010397,010,-1.4709242354750933
33,010397,040,-1.4709242354750933
34,010404,010,0.7524251673471104
35,010433,010,-1.4709242354750933
36,010451,010,0.7524251673471104
37,010451,020,0.7524251673471104
38,010453,010,0.7524251673471104
39,010453,020,0.7524251673471104
40,010475,010,-1.4709242354750933
41,010475,011,-0.8356815489544637
42,010477,010,-1.4709242354750933
43,010477,020,-1.4709242354750933
44,010481,010,0.7524251673471104
45,010481,020,0.7524251673471104
46,010482,010,0.7524251673471104
47,010533,010,-1.4709242354750933
48,010533,011,0.7524251673471104
49,010537,010,0.7524251673471104
50,010537,011,0.7524251673471104
51,010565,020,-0.8356815489544637
52,010568,010,0.7524251673471104
53,010571,010,0.7524251673471104
54,010577,010,-0.8356815489544637
55,010577,011,-1.4709242354750933
56,010592,010,-1.4709242354750933
57,010645,031,-1.4709242354750933
58,010648,010,0.7524251673471104
59,010648,020,0.7524251673471104
60,010652,010,0.7524251673471104
61,010672,031,0.7524251673471104
62,010696,010,0.7524251673471104
63,010707,010,-1.4709242354750933
64,010707,020,-1.4709242354750933
65,010708,030,0.7524251673471104
66,010719,020,0.7524251673471104
67,010756,010,-1.4709242354750933
68,010756,011,-1.4709242354750933
69,010769,010,0.7524251673471104
70,010769,040,0.7524251673471104
71,010773,020,-0.20043886243383402
72,010773,030,-0.20043886243383402
